publication_year,field_id,field_name,age_year,denominator_at_publication,events_this_age,cumulative_prior_events,at_risk_start,discrete_hazard,cumulative_recorded_retraction_incidence
2015,15,Chemical Engineering,5,21450,0,5,21445,0.0,0.0002331002331002331
2015,15,Chemical Engineering,6,21450,1,5,21445,4.6630916297505244e-05,0.0002797202797202797
2015,15,Chemical Engineering,7,21450,0,6,21444,0.0,0.0002797202797202797
2015,15,Chemical Engineering,8,21450,0,6,21444,0.0,0.0002797202797202797
2015,15,Chemical Engineering,9,21450,0,6,21444,0.0,0.0002797202797202797
2015,15,Chemical Engineering,10,21450,1,6,21444,4.663309084126096e-05,0.00032634032634032634
2015,15,Chemical Engineering,11,21450,0,7,21443,0.0,0.00032634032634032634
2015,16,Chemistry,0,131222,6,0,131222,4.572404017618997e-05,4.572404017618997e-05
2015,16,Chemistry,1,131222,6,6,131216,4.572613095963907e-05,9.144808035237994e-05
2015,16,Chemistry,2,131222,1,12,131210,7.621370322383964e-06,9.906875371507826e-05
2015,16,Chemistry,3,131222,4,13,131209,3.0485713632448992e-05,0.00012955144716587157
2015,16,Chemistry,4,131222,1,17,131205,7.6216607598795775e-06,0.0001371721205285699
2015,16,Chemistry,5,131222,5,18,131204,3.81085942501753e-05,0.00017527548734206155
2015,16,Chemistry,6,131222,3,23,131199,2.2866027942286144e-05,0.00019813750743015652
2015,16,Chemistry,7,131222,6,26,131196,4.5733101618951796e-05,0.0002438615476063465
2015,16,Chemistry,8,131222,1,32,131190,7.622532205198567e-06,0.00025148222096904485
2015,16,Chemistry,9,131222,0,33,131189,0.0,0.00025148222096904485
2015,16,Chemistry,10,131222,2,33,131189,1.5245180617277364e-05,0.0002667235676944415
2015,16,Chemistry,11,131222,0,35,131187,0.0,0.0002667235676944415
2015,17,Computer Science,0,551686,16,0,551686,2.9002004763579282e-05,2.9002004763579282e-05
2015,17,Computer Science,1,551686,35,16,551670,6.34437254155564e-05,9.244389018390896e-05
2015,17,Computer Science,2,551686,4,51,551635,7.25117151739828e-06,9.969439137480378e-05
2015,17,Computer Science,3,551686,4,55,551631,7.25122409726792e-06,0.00010694489256569861
2015,17,Computer Science,4,551686,3,59,551627,5.438457508425077e-06,0.00011238276845886972
2015,17,Computer Science,5,551686,16,62,551624,2.9005264455498672e-05,0.000141384773222449
